product,date,malfunction,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature9,active,month,Day_of_week,max_date,failure_before
S1F0,2015-12-03,0,232627304,0,0,0,7,193019,0,2,29030400000000000,12,3,2015-12-03,0
S1F0,2015-07-01,0,82852400,0,0,0,7,384650,0,5,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-01,0,83169624,1184,0,0,14,259107,8,0,28857600000000000,12,1,2015-12-01,1
S1F0,2015-12-08,0,223776224,0,0,0,16,272606,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-03,0,123754248,32,0,6,11,183422,0,7,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-08,0,215528032,0,1331,0,14,240826,0,34,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-01,0,136251264,64728,0,10,13,198131,8,0,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-08,0,133438024,0,0,0,8,299217,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-07-01,0,60263976,0,0,0,11,387198,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-08,0,38309272,0,0,0,14,294296,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-08,0,190188512,0,2,0,13,294024,0,34,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-03,0,139399296,0,0,0,6,191244,0,1,29030400000000000,12,3,2015-12-03,0
S1F0,2015-07-01,0,225847568,0,0,0,7,382323,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-03,0,154076000,0,0,0,8,190882,0,2,29030400000000000,12,3,2015-12-03,0
S1F0,2015-07-01,0,225286304,0,0,0,6,383967,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-08,0,10298808,0,0,21,8,293451,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-02,0,66133632,712,0,69,12,207209,0,0,28944000000000000,12,2,2015-12-02,1
S1F0,2015-12-07,0,188798768,9264,0,12,6,267414,0,0,29376000000000000,12,7,2015-12-07,1
S1F0,2015-12-03,0,15191920,0,0,0,7,192396,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-07-01,0,85797440,0,0,0,6,383380,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-08,0,92287936,0,0,0,14,290113,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-07-01,0,205515648,0,0,0,7,331634,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-03,0,155718400,0,0,0,9,271452,0,0,29030400000000000,12,3,2015-12-03,1
S1F0,2015-12-03,0,50832344,0,0,0,10,193835,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-03,0,166588528,0,0,76,10,184062,16,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-08,0,58741184,0,0,0,8,260157,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-03,0,209199720,0,0,0,12,283488,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-01,0,54846192,0,0,0,8,249458,0,1,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-10,0,11905568,0,0,0,15,339493,0,0,29635200000000000,12,3,2015-12-10,0
S1F0,2015-12-01,0,103167768,0,0,0,7,255081,0,0,28857600000000000,12,1,2015-12-01,1
S1F0,2015-12-08,0,27861712,0,0,0,12,244178,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-04,0,28728032,0,0,0,10,324540,0,2,29116800000000000,12,4,2015-12-04,0
S1F0,2015-12-03,0,137304664,0,0,6,9,283512,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-01,0,34851128,0,0,0,14,254205,0,0,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-01,0,144848224,0,0,0,12,253896,0,0,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-01,0,118467064,0,21,6,8,248707,0,1,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-03,0,122929072,0,0,2,7,325557,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-01,0,200481912,0,0,6,7,213844,0,1,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-03,0,90958248,0,0,0,8,190810,0,1,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-03,0,101021080,0,0,0,8,141569,0,3,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-01,0,21285808,0,208,0,9,247275,0,25,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-03,0,196493904,0,0,0,9,193506,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-07-01,0,208679784,0,0,0,8,385663,0,4,15638400000000000,7,2,2015-07-01,0
S1F0,2015-07-01,0,26583504,0,0,0,11,388824,0,1,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-03,0,96319200,24,0,0,6,238762,0,233,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-08,0,109736720,0,0,0,12,295275,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-06,0,36874416,0,0,0,8,273629,0,0,29289600000000000,12,6,2015-12-06,1
S1F0,2015-12-08,0,14322832,0,0,0,17,273046,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-08,0,212247888,0,0,0,11,249963,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-01,0,164088600,0,0,0,14,255312,0,0,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-03,0,26634768,0,0,0,11,192273,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-03,0,123036984,0,0,0,11,283641,0,8,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-08,0,81459672,0,220,0,8,293737,0,24,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-08,0,46658328,0,0,0,13,283242,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-03,0,53630824,0,0,0,8,317896,0,3,29030400000000000,12,3,2015-12-03,0
S1F0,2015-07-01,0,156486856,0,0,0,7,382888,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-01,0,229742360,0,0,0,7,246822,0,0,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-01,0,241394712,0,0,0,9,254922,0,0,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-03,0,114073840,0,0,18,13,324237,8,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-05,0,163436064,0,0,0,9,340196,0,3,29203200000000000,12,5,2015-12-05,0
S1F0,2015-12-03,0,176460120,0,0,0,13,244543,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-06-01,0,17502432,0,0,0,9,192433,0,1,13046400000000000,6,7,2015-06-01,0
S1F0,2015-12-03,0,164995704,0,0,0,7,229895,0,2,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-03,0,68562288,0,0,0,11,229030,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-06-01,0,118609280,0,0,0,12,192104,0,0,13046400000000000,6,7,2015-06-01,0
S1F0,2015-06-01,0,87263440,0,0,0,6,203208,0,0,13046400000000000,6,7,2015-06-01,0
S1F0,2015-12-02,0,119647904,0,0,0,12,263307,0,1,28944000000000000,12,2,2015-12-02,0
S1F0,2015-12-02,0,201662104,0,0,0,11,263792,0,0,28944000000000000,12,2,2015-12-02,0
S1F0,2015-06-01,0,11166184,0,0,0,7,194590,0,0,13046400000000000,6,7,2015-06-01,0
S1F0,2015-06-01,0,230480536,0,0,0,17,221531,0,0,13046400000000000,6,7,2015-06-01,0
S1F0,2015-12-03,0,175736202,34912,0,97,12,242780,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-06-01,0,150146824,0,0,0,6,193523,0,3,13046400000000000,6,7,2015-06-01,0
S1F0,2015-06-01,0,148268544,0,0,0,7,199939,0,2,13046400000000000,6,7,2015-06-01,0
S1F0,2015-06-01,0,188789432,0,0,6,16,221437,0,0,13046400000000000,6,7,2015-06-01,0
S1F0,2015-12-01,0,97517560,7024,0,24,9,246284,0,0,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-03,0,140071184,0,0,0,8,324263,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-08,0,12213056,0,1,0,7,299846,0,7,29462400000000000,12,1,2015-12-08,0
S1F0,2015-07-01,0,74354968,0,0,0,11,380986,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-08,0,184225272,0,0,0,13,253725,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-03,0,209742232,0,0,0,7,279224,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-01,0,197583400,0,0,0,8,254647,0,0,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-07,0,30642384,440,0,1,10,282707,0,0,29376000000000000,12,7,2015-12-07,1
S1F0,2015-12-10,0,26804664,0,0,0,14,330330,0,0,29635200000000000,12,3,2015-12-10,0
S1F0,2015-12-01,0,109470832,0,0,0,8,245212,0,21,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-03,0,82612200,0,0,0,11,280583,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-07-01,0,65859880,0,0,0,8,383457,0,4,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-03,0,172257112,0,0,0,12,266691,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-07-01,0,188268968,0,0,0,9,382621,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-08,0,144806576,0,0,0,12,297767,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-07-01,0,120526024,0,0,0,7,387771,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-07-01,0,190323704,0,0,0,9,381659,0,1,15638400000000000,7,2,2015-07-01,0
S1F0,2015-07-01,0,212326368,0,0,0,7,389197,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-07-01,0,190196032,0,0,0,8,387818,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-01,0,163888016,0,0,0,11,247768,0,0,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-08,0,241191552,464,0,8,11,289933,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-07-01,0,159379088,0,0,0,9,380944,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-08,0,141684296,0,2693,0,12,302962,0,2522,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-03,0,117677304,0,1,0,7,327521,0,241,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-03,0,16705664,0,0,0,10,194393,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-08,0,14372200,0,0,0,8,289409,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-10,0,65310008,0,0,0,13,398879,0,8,29635200000000000,12,3,2015-12-10,0
S1F0,2015-12-08,0,127848776,0,0,0,13,248410,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-08,0,241767136,0,10,0,13,299139,0,42,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-03,0,205543576,0,0,0,11,190013,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-08,0,64261128,0,0,0,6,298866,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-07-01,0,179373176,0,0,0,5,386734,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-07-01,0,178855400,0,53,0,8,380544,0,6,15638400000000000,7,2,2015-07-01,0
S1F0,2015-07-01,0,162520480,0,0,0,7,381883,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-03,0,93470128,112,263,24,10,318359,0,263,29030400000000000,12,3,2015-12-03,0
S1F0,2015-07-01,0,51974040,0,0,6,7,382327,0,8,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-02,0,91984264,0,0,0,8,313655,0,1,28944000000000000,12,2,2015-12-02,1
S1F0,2015-07-01,0,49629347,61592,0,100,6,381533,32,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-08,0,60689120,0,0,0,8,291555,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-03,0,1078072,0,0,0,8,193451,0,6,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-01,0,118497592,0,0,0,7,247708,0,0,28857600000000000,12,1,2015-12-01,0
S1F0,2015-12-03,0,219626112,0,72,0,12,282639,0,1150,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-03,0,129939592,0,0,0,12,275533,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-03,0,238453880,0,0,0,11,195554,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-08,0,141198064,0,0,0,13,293694,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-07-01,0,162347792,0,0,0,9,381853,0,0,15638400000000000,7,2,2015-07-01,0
S1F0,2015-12-03,0,161354392,0,0,0,10,192581,0,0,29030400000000000,12,3,2015-12-03,0
S1F0,2015-12-08,0,117089520,0,0,0,8,298941,0,0,29462400000000000,12,1,2015-12-08,0
S1F0,2015-12-04,0,137672104,0,0,0,9,420381,0,1,29116800000000000,12,4,2015-12-04,0
S1F0,2015-06-01,0,9699344,0,0,0,7,200813,0,0,13046400000000000,6,7,2015-06-01,0
S1F0,2015-12-10,0,45116960,0,0,0,12,255684,0,0,29635200000000000,12,3,2015-12-10,0
S1F0,2015-12-04,0,13231624,8,0,0,7,26,0,0,29116800000000000,12,4,2015-12-04,0
S1F0,2015-06-01,0,110237584,0,0,0,5,202562,0,0,13046400000000000,6,7,2015-06-01,0
S1F0,2015-12-10,0,162571720,0,0,0,8,254377,0,0,29635200000000000,12,3,2015-12-10,0
S1F0,2015-12-10,0,21664096,0,0,0,8,250112,0,0,29635200000000000,12,3,2015-12-10,0
S1F0,2015-12-10,0,206581992,0,0,0,8,251842,0,1,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-10,0,153994040,0,0,0,7,345999,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-08,0,85477936,0,0,0,10,248026,0,6,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-08,0,176444512,0,0,0,8,247829,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-03,0,41732512,0,0,0,11,253010,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-08,0,145918632,0,0,0,9,217680,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-03,0,144874528,0,0,0,24,259668,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-04,0,229206864,0,0,0,10,431588,0,0,29116800000000000,12,4,2015-12-04,0
S1F1,2015-12-08,0,207447648,0,0,0,16,367854,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-08,0,178067808,0,0,0,10,249599,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-04,0,22601480,0,0,0,9,428570,0,0,29116800000000000,12,4,2015-12-04,0
S1F1,2015-06-01,0,147829592,1080,0,0,7,202697,0,0,13046400000000000,6,7,2015-06-01,1
S1F1,2015-06-01,0,31468152,0,0,0,7,200184,0,0,13046400000000000,6,7,2015-06-01,0
S1F1,2015-12-08,0,73840056,0,0,0,11,246671,0,6,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-10,0,87658192,0,0,0,8,312362,0,1,29635200000000000,12,3,2015-12-10,0
S1F1,2015-05-01,0,177884536,0,0,0,8,278323,0,0,10368000000000000,5,4,2015-05-01,0
S1F1,2015-12-08,0,205662496,0,0,0,19,370998,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-06-01,0,139641104,0,0,6,7,199142,0,0,13046400000000000,6,7,2015-06-01,0
S1F1,2015-12-08,0,41521576,0,0,0,9,251591,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-10,0,27307784,0,0,0,11,467546,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-03,0,186737320,0,0,0,24,259344,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-08,0,15392792,0,0,0,8,247187,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-08,0,13799952,0,0,0,16,372773,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-04,0,193723072,0,0,0,7,422544,0,0,29116800000000000,12,4,2015-12-04,0
S1F1,2015-12-10,0,111385496,0,0,0,5,253009,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-10,0,233344256,0,0,0,5,314823,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-08,0,51336688,0,0,0,6,251027,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-05-01,0,222458224,0,0,0,6,228524,0,0,10368000000000000,5,4,2015-05-01,0
S1F1,2015-12-10,0,32400512,0,0,0,6,256982,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-03,0,116863288,0,0,0,12,252841,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-10,0,56709904,0,0,0,14,350290,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-04,0,86198208,0,0,0,10,425491,0,0,29116800000000000,12,4,2015-12-04,0
S1F1,2015-12-03,0,2282512,0,0,0,11,239143,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-03,0,81072472,0,12,0,25,222407,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-04,0,134932832,0,0,0,9,427334,0,0,29116800000000000,12,4,2015-12-04,0
S1F1,2015-05-01,0,122009152,0,0,0,9,266749,0,0,10368000000000000,5,4,2015-05-01,0
S1F1,2015-12-03,0,38047632,0,0,0,11,261159,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-10,0,243461888,0,0,0,7,314314,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-08,0,140787056,0,0,0,9,247357,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-08,0,54906288,0,0,0,21,370623,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-03,0,184243064,0,0,0,12,218194,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-10,0,110504008,0,0,0,7,250572,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-05-01,0,147912872,0,0,0,8,277839,0,0,10368000000000000,5,4,2015-05-01,0
S1F1,2015-12-03,0,36667248,0,0,0,23,254905,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-03,0,166114264,0,0,0,11,251855,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-11-05,0,60463720,0,0,0,12,214508,0,0,26611200000000000,11,3,2015-11-05,0
S1F1,2015-12-03,0,131437112,0,0,0,11,240060,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-10,0,20797072,0,0,0,8,311580,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-03,0,122226832,0,0,0,13,250371,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-03,0,23323200,0,0,0,12,252819,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-08,0,167925840,0,0,0,11,246555,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-08,0,50942408,0,0,0,19,365617,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-03,0,93718784,0,0,0,8,245537,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-08,0,137807368,0,0,0,16,368222,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-06-01,0,189342864,0,0,10,5,201830,0,0,13046400000000000,6,7,2015-06-01,0
S1F1,2015-12-08,0,208953016,0,0,0,7,228047,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-04,0,89357416,0,0,0,9,429906,0,0,29116800000000000,12,4,2015-12-04,0
S1F1,2015-06-01,0,159348880,0,0,0,5,199492,0,0,13046400000000000,6,7,2015-06-01,1
S1F1,2015-06-01,0,157388224,0,0,0,6,203502,0,0,13046400000000000,6,7,2015-06-01,0
S1F1,2015-06-01,0,23888056,0,0,0,7,201419,0,0,13046400000000000,6,7,2015-06-01,0
S1F1,2015-12-10,0,205804808,0,0,0,12,251658,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-06-01,0,239144584,0,0,0,8,203764,0,0,13046400000000000,6,7,2015-06-01,0
S1F1,2015-12-10,0,181939160,0,0,0,11,253994,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-08,0,200166032,0,0,0,16,352146,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-06-01,0,196435376,0,0,0,7,204080,0,0,13046400000000000,6,7,2015-06-01,0
S1F1,2015-12-10,0,230601816,0,0,0,9,251587,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-10,0,80821664,0,0,0,12,252902,0,1,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-10,0,80553592,0,0,0,8,310701,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-10,0,119311496,0,0,0,12,260634,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-10,0,241251160,0,0,0,8,348389,0,1,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-03,0,180772208,296,0,6,14,239981,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-10,0,11597824,2352,0,0,8,248102,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-03,0,5944264,0,0,0,10,249048,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-03,0,195458288,0,0,0,12,258408,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-06-01,0,156809712,0,0,0,7,201183,0,0,13046400000000000,6,7,2015-06-01,0
S1F1,2015-12-10,0,161800640,0,0,0,8,346349,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-03,0,8375416,0,0,0,13,239723,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-03,0,210903672,0,0,0,11,257288,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-03,0,43479392,0,0,0,11,251106,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-10,0,74723904,0,0,0,9,253590,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-08,0,155087896,4960,0,0,14,89392,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-10,0,223327088,0,0,0,8,311740,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-05-01,0,191647672,0,0,0,11,287781,0,0,10368000000000000,5,4,2015-05-01,0
S1F1,2015-12-03,0,90142688,0,0,0,11,253042,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-03,0,183021432,0,0,0,13,254998,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-10,0,66129992,0,0,0,8,316122,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-03,0,88438776,0,0,0,12,252131,0,2,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-04,0,2543040,0,0,0,16,329583,0,0,29116800000000000,12,4,2015-12-04,1
S1F1,2015-12-03,0,192728920,0,0,0,24,253043,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-04,0,114309648,0,0,0,9,428449,0,0,29116800000000000,12,4,2015-12-04,0
S1F1,2015-12-08,0,193446016,0,100,0,19,369259,0,24,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-04,0,1643448,0,0,0,11,425176,0,0,29116800000000000,12,4,2015-12-04,0
S1F1,2015-12-03,0,164076376,0,0,0,12,251643,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-08,0,44762864,0,0,0,11,245813,0,3,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-04,0,116310240,0,0,0,10,428372,0,0,29116800000000000,12,4,2015-12-04,0
S1F1,2015-05-01,0,19800872,0,0,0,9,242385,0,0,10368000000000000,5,4,2015-05-01,0
S1F1,2015-06-01,0,196042984,0,0,0,7,199685,0,0,13046400000000000,6,7,2015-06-01,0
S1F1,2015-12-08,0,104960032,0,0,0,16,370028,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-10,0,152413144,0,0,0,8,253302,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-04,0,187801480,0,0,0,13,428491,0,0,29116800000000000,12,4,2015-12-04,0
S1F1,2015-12-10,0,158254504,0,0,0,9,312293,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-07,0,76073208,0,0,0,16,342788,0,0,29376000000000000,12,7,2015-12-07,1
S1F1,2015-12-10,0,70309744,0,0,0,12,256877,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-08,0,116700048,0,0,0,14,276865,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-10,0,114385384,0,0,0,11,453449,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-10,0,202585136,0,0,0,9,251391,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-03,0,110787928,0,0,0,24,260208,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-03,0,217415776,0,0,0,12,240191,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-10,0,38666168,0,0,0,12,257248,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-04,0,160173264,0,0,0,9,423127,0,1,29116800000000000,12,4,2015-12-04,0
S1F1,2015-11-05,0,107768920,0,0,0,8,212595,0,0,26611200000000000,11,3,2015-11-05,0
S1F1,2015-12-10,0,228201400,0,0,0,13,257498,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-08,0,127015840,0,0,0,9,250977,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-03,0,217459376,0,0,0,12,246833,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-04,0,39305848,0,0,25,16,335299,0,0,29116800000000000,12,4,2015-12-04,1
S1F1,2015-05-01,0,198018576,0,0,0,9,279586,0,1,10368000000000000,5,4,2015-05-01,0
S1F1,2015-12-03,0,78580064,0,0,0,11,258925,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-03,0,76459544,0,0,6,11,217938,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-03,0,99006480,0,0,0,24,253637,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-05-01,0,44179712,0,0,0,9,287633,0,0,10368000000000000,5,4,2015-05-01,0
S1F1,2015-11-05,0,112263184,0,0,0,10,216181,0,0,26611200000000000,11,3,2015-11-05,0
S1F1,2015-12-03,0,13166536,0,0,0,24,253617,0,0,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-10,0,147626904,0,0,0,8,290242,0,1,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-08,0,80723088,0,0,0,19,353462,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-04,0,211868168,6808,0,0,9,222242,0,3,29116800000000000,12,4,2015-12-04,1
S1F1,2015-12-08,0,72172008,0,0,0,10,249841,0,2,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-10,0,87458384,0,0,0,8,248813,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-03,0,104301792,0,0,0,13,249881,0,4,29030400000000000,12,3,2015-12-03,0
S1F1,2015-12-10,0,198316720,0,0,0,8,246716,0,0,29635200000000000,12,3,2015-12-10,0
S1F1,2015-12-08,0,98906968,0,0,0,9,246949,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-08,0,41435520,0,0,0,12,247346,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-08,0,216441312,0,0,0,13,283183,0,0,29462400000000000,12,1,2015-12-08,0
S1F1,2015-12-08,0,242880456,0,0,0,11,249465,0,0,29462400000000000,12,1,2015-12-08,0
